# q  I_recon
2.864500899999999906e-02 6.961897008825311817e-01
2.892722600000000033e-02 6.915404423842042014e-01
2.920944300000000160e-02 6.868889903606236746e-01
2.949165899999999993e-02 6.822359598821720050e-01
2.977387600000000120e-02 6.775820294109698994e-01
3.005609299999999900e-02 6.729281064100368637e-01
3.033831000000000028e-02 6.682750689859645599e-01
3.062052700000000155e-02 6.636236103248894791e-01
3.090274399999999935e-02 6.589743515502765048e-01
3.118496000000000115e-02 6.543279799566575905e-01
3.146717699999999895e-02 6.496852047152539278e-01
3.174939400000000023e-02 6.450467706110217803e-01
3.203161100000000150e-02 6.404132964698022734e-01
3.231382800000000277e-02 6.357853642484584400e-01
3.259604499999999710e-02 6.311636234872575191e-01
3.287826099999999890e-02 6.265488271482335669e-01
3.316047800000000018e-02 6.219416564598291286e-01
3.344269500000000145e-02 6.173426983146168556e-01
3.372491200000000272e-02 6.127524803273883824e-01
3.400712899999999705e-02 6.081715974282642101e-01
3.428934599999999833e-02 6.036007227645805440e-01
3.457156200000000013e-02 5.990405092583489521e-01
3.485377900000000140e-02 5.944913787861481058e-01
3.513599600000000267e-02 5.899537558010219396e-01
3.541821299999999700e-02 5.854281787970307960e-01
3.570042999999999828e-02 5.809153227918313345e-01
3.598264699999999955e-02 5.764158186959610353e-01
3.626486400000000082e-02 5.719300961005313599e-01
3.654708000000000262e-02 5.674585558554320341e-01
3.682929699999999695e-02 5.630016669063120371e-01
3.711151399999999823e-02 5.585600551500137234e-01
3.739373099999999950e-02 5.541342682819623278e-01
3.767594800000000077e-02 5.497246181320954994e-01
3.795816500000000204e-02 5.453313736833368397e-01
3.824038099999999690e-02 5.409549832927751378e-01
3.852259799999999818e-02 5.365959887699399689e-01
3.880481499999999945e-02 5.322549284504565215e-01
3.908703200000000072e-02 5.279321533532627120e-01
3.936924900000000199e-02 5.236279843835075498e-01
3.965146600000000326e-02 5.193427968299856312e-01
3.993368199999999812e-02 5.150770229156882429e-01
4.021589899999999940e-02 5.108310156705532235e-01
4.049811600000000067e-02 5.066050753229326409e-01
4.078033300000000194e-02 5.023994758230395652e-01
4.106255000000000321e-02 4.982145681150750849e-01
4.134476699999999755e-02 4.940507564617071523e-01
4.162698299999999935e-02 4.899084020979428966e-01
4.190920000000000062e-02 4.857876749202893474e-01
4.219141700000000189e-02 4.816887779171013517e-01
4.247363400000000316e-02 4.776120303522690125e-01
4.275585099999999750e-02 4.735578330717637452e-01
4.303806799999999877e-02 4.695265125403420559e-01
4.332028400000000057e-02 4.655182396358965580e-01
4.360250100000000184e-02 4.615331285722460430e-01
4.388471800000000311e-02 4.575714239096349556e-01
4.416693499999999745e-02 4.536334050587448319e-01
4.444915199999999872e-02 4.497193182427524083e-01
4.473136899999999999e-02 4.458293418053188573e-01
4.501358500000000179e-02 4.419636676001912345e-01
4.529580200000000306e-02 4.381225144471276312e-01
4.557801899999999740e-02 4.343061754249691320e-01
4.586023599999999867e-02 4.305148122351287188e-01
4.614245299999999994e-02 4.267483735638851750e-01
4.642467000000000121e-02 4.230068243265595607e-01
4.670688600000000301e-02 4.192904315445298291e-01
4.698910299999999735e-02 4.155995515732161527e-01
4.727131999999999862e-02 4.119344337503870190e-01
4.755353699999999989e-02 4.082950749955385761e-01
4.783575400000000116e-02 4.046814676219593343e-01
4.811797100000000244e-02 4.010937183157829988e-01
4.840018699999999729e-02 3.975319917003521386e-01
4.868240399999999857e-02 3.939963617788693750e-01
4.896462099999999984e-02 3.904868630115062578e-01
4.924683800000000111e-02 3.870035272092345324e-01
4.952905500000000238e-02 3.835464807143255661e-01
4.981127199999999672e-02 3.801158819249287890e-01
5.009348799999999852e-02 3.767118129656433223e-01
5.037570499999999979e-02 3.733342033289998030e-01
5.065792200000000106e-02 3.699830372096375442e-01
5.094013900000000233e-02 3.666584237313242900e-01
5.122235599999999667e-02 3.633605125127248869e-01
5.150457299999999794e-02 3.600893316819290813e-01
5.178678999999999921e-02 3.568447648236421355e-01
5.206900600000000101e-02 3.536267322077907838e-01
5.235122300000000228e-02 3.504352753634450979e-01
5.263343999999999662e-02 3.472705110549828555e-01
5.291565699999999789e-02 3.441324470911906741e-01
5.319787399999999916e-02 3.410209866066282736e-01
5.348009100000000043e-02 3.379360581480204684e-01
5.376230700000000223e-02 3.348777261092861779e-01
5.404452399999999657e-02 3.318460478502551769e-01
5.432674099999999784e-02 3.288409708794152730e-01
5.460895799999999911e-02 3.258622938395866475e-01
5.489117500000000038e-02 3.229098654857366357e-01
5.517339200000000166e-02 3.199837374342703877e-01
5.545560800000000345e-02 3.170840122057597688e-01
5.573782499999999779e-02 3.142106623124464870e-01
5.602004199999999906e-02 3.113636043614833038e-01
5.630225900000000033e-02 3.085427349791207141e-01
5.658447600000000161e-02 3.057479289995540528e-01
5.686669300000000288e-02 3.029790594039984963e-01
5.714890899999999774e-02 3.002360484037703836e-01
5.743112599999999901e-02 2.975188203078883986e-01
5.771334300000000028e-02 2.948273320283736898e-01
5.799556000000000155e-02 2.921615380675370854e-01
5.827777700000000283e-02 2.895213869119369066e-01
5.855999399999999716e-02 2.869067293412784769e-01
5.884220999999999896e-02 2.843173559011468177e-01
5.912442700000000023e-02 2.817530905612625758e-01
5.940664400000000150e-02 2.792139454546378463e-01
5.968886100000000278e-02 2.766999345683476275e-01
5.997107799999999711e-02 2.742109058916328834e-01
6.025329499999999838e-02 2.717466013532256475e-01
6.053551100000000018e-02 2.693068460938704001e-01
6.081772800000000145e-02 2.668916151368532219e-01
6.109994500000000273e-02 2.645009155734509010e-01
6.138216199999999706e-02 2.621345597961421414e-01
6.166437899999999833e-02 2.597922537028819479e-01
6.194659599999999960e-02 2.574738168755077439e-01
6.222881200000000140e-02 2.551793141782094931e-01
6.251102899999999574e-02 2.529087765621770290e-01
6.279324599999999701e-02 2.506619186315532932e-01
6.307546299999999828e-02 2.484382723252335501e-01
6.335767999999999955e-02 2.462375790314987045e-01
6.363989700000000083e-02 2.440599707687662046e-01
6.392211300000000263e-02 2.419055841218726299e-01
6.420433000000000390e-02 2.397741832721793920e-01
6.448654700000000517e-02 2.376653947153971880e-01
6.476876400000000644e-02 2.355789701008886294e-01
6.505098099999999384e-02 2.335148837178749048e-01
6.533319799999999511e-02 2.314731053759745694e-01
6.561541399999999691e-02 2.294534383650305986e-01
6.589763099999999818e-02 2.274555934780181643e-01
6.617984799999999945e-02 2.254793683425344586e-01
6.646206500000000073e-02 2.235246516553203167e-01
6.674428200000000200e-02 2.215913296085733897e-01
6.702649900000000327e-02 2.196792248088999533e-01
6.730871600000000454e-02 2.177881368035656240e-01
6.759093200000000634e-02 2.159178968097805462e-01
6.787314899999999374e-02 2.140683501274970313e-01
6.815536599999999501e-02 2.122393542194354055e-01
6.843758299999999628e-02 2.104307057543084447e-01
6.871979999999999755e-02 2.086421847643084027e-01
6.900201699999999883e-02 2.068736159866127744e-01
6.928423300000000062e-02 2.051248847892925276e-01
6.956645000000000190e-02 2.033958422616579387e-01
6.984866700000000317e-02 2.016862681152411796e-01
7.013088400000000444e-02 1.999959117648807960e-01
7.041310100000000571e-02 1.983245919497089449e-01
7.069531799999999311e-02 1.966722036117460326e-01
7.097753399999999491e-02 1.950386252161589173e-01
7.125975099999999618e-02 1.934236080114559442e-01
7.154196799999999745e-02 1.918268955922027563e-01
7.182418499999999872e-02 1.902483123735090598e-01
7.210640200000000000e-02 1.886877687267858594e-01
7.238861900000000127e-02 1.871451487460188690e-01
7.267083500000000307e-02 1.856202299318217008e-01
7.295305200000000434e-02 1.841127513307251884e-01
7.323526900000000561e-02 1.826225418337582007e-01
7.351748600000000688e-02 1.811494907979751823e-01
7.379970299999999428e-02 1.796934591751333521e-01
7.408191999999999555e-02 1.782542057609630137e-01
7.436413599999999735e-02 1.768314792514407152e-01
7.464635299999999862e-02 1.754251112988672590e-01
7.492856999999999990e-02 1.740350278857143440e-01
7.521078700000000117e-02 1.726610994854746173e-01
7.549300400000000244e-02 1.713030405314413529e-01
7.577522100000000371e-02 1.699605498790104918e-01
7.605743700000000551e-02 1.686335126104332727e-01
7.633965400000000678e-02 1.673219318071915707e-01
7.662187099999999418e-02 1.660257226911287243e-01
7.690408799999999545e-02 1.647445183904427402e-01
7.718630499999999672e-02 1.634779296484411004e-01
7.746852199999999800e-02 1.622258396773777478e-01
7.775073799999999979e-02 1.609883145204316912e-01
7.803295500000000107e-02 1.597652989693417735e-01
7.831517200000000234e-02 1.585564882574301837e-01
7.859738900000000361e-02 1.573615532420861163e-01
7.887960600000000488e-02 1.561803504983868274e-01
7.916182300000000616e-02 1.550128458887714000e-01
7.944403899999999408e-02 1.538589355466942199e-01
7.972625599999999535e-02 1.527183442387571033e-01
8.000847299999999662e-02 1.515908025441112805e-01
8.029068999999999789e-02 1.504761613834228740e-01
8.057290699999999917e-02 1.493743374576168015e-01
8.085512400000000044e-02 1.482852127808890197e-01
8.113734000000000224e-02 1.472086061593166073e-01
8.141955700000000351e-02 1.461443227535647871e-01
8.170177400000000478e-02 1.450922209581667066e-01
8.198399100000000606e-02 1.440521748991859807e-01
8.226620799999999345e-02 1.430240321010961269e-01
8.254842499999999472e-02 1.420075944964718784e-01
8.283064099999999652e-02 1.410026709587917926e-01
8.311285799999999779e-02 1.400091146319483171e-01
8.339507499999999907e-02 1.390268125765598828e-01
8.367729200000000034e-02 1.380556343198935110e-01
8.395950900000000161e-02 1.370954278325670073e-01
8.424172600000000288e-02 1.361460400103437773e-01
8.452394300000000416e-02 1.352073224214439817e-01
8.480615900000000595e-02 1.342791315017355935e-01
8.508837599999999335e-02 1.333613054507611639e-01
8.537059299999999462e-02 1.324536807442330544e-01
8.565280999999999589e-02 1.315561005212682599e-01
8.593502699999999717e-02 1.306684672115646650e-01
8.621724399999999844e-02 1.297907020253541988e-01
8.649946000000000024e-02 1.289226787658890039e-01
8.678167700000000151e-02 1.280641990554561016e-01
8.706389400000000278e-02 1.272150829992092502e-01
8.734611100000000405e-02 1.263752117702270084e-01
8.762832800000000533e-02 1.255444852636802833e-01
8.791054500000000660e-02 1.247227817885481760e-01
8.819276099999999452e-02 1.239099582186413556e-01
8.847497799999999579e-02 1.231058668970741177e-01
8.875719499999999706e-02 1.223103921040562120e-01
8.903941199999999834e-02 1.215234212146435178e-01
8.932162899999999961e-02 1.207448346251423776e-01
8.960384600000000088e-02 1.199745056427397177e-01
8.988606200000000268e-02 1.192123178851052095e-01
9.016827900000000395e-02 1.184581773743953598e-01
9.045049600000000523e-02 1.177120026215236204e-01
9.073271300000000650e-02 1.169736511972580412e-01
9.101492999999999389e-02 1.162429272919276030e-01
9.129714699999999516e-02 1.155196623800177069e-01
9.157936299999999696e-02 1.148037903662884607e-01
9.186157999999999824e-02 1.140952568894338104e-01
9.214379699999999951e-02 1.133939821859894226e-01
9.242601400000000078e-02 1.126998566166422938e-01
9.270823100000000205e-02 1.120127651744936281e-01
9.299044800000000333e-02 1.113325790329208753e-01
9.327266400000000512e-02 1.106591714753024647e-01
9.355488100000000640e-02 1.099924422423467496e-01
9.383709799999999379e-02 1.093323232978961890e-01
9.411931499999999506e-02 1.086787305857889741e-01
9.440153199999999634e-02 1.080315414822467374e-01
9.468374899999999761e-02 1.073906289749304716e-01
9.496596499999999941e-02 1.067558939597483408e-01
9.524818200000000068e-02 1.061272478994904622e-01
9.553039900000000195e-02 1.055046220275577262e-01
9.581261600000000322e-02 1.048879760718832155e-01
9.609483300000000450e-02 1.042772647734038077e-01
9.637705000000000577e-02 1.036723408396422602e-01
9.665926599999999369e-02 1.030729976732154690e-01
9.694148299999999496e-02 1.024790884807188496e-01
9.722369999999999624e-02 1.018906182688410211e-01
9.750591699999999751e-02 1.013075995037345800e-01
9.778813399999999878e-02 1.007299564796537150e-01
9.807035100000000005e-02 1.001575656640195100e-01
9.835256700000000185e-02 9.959032611037131610e-02
9.863478400000000312e-02 9.902817184682904950e-02
9.891700100000000440e-02 9.847104522019299588e-02
9.919921800000000567e-02 9.791886659800538850e-02
9.948143499999999306e-02 9.737154651743501477e-02
9.976365199999999434e-02 9.682898905851648752e-02
1.000458679999999961e-01 9.629108902582460272e-02
1.003280849999999974e-01 9.575774611866319508e-02
1.006103019999999987e-01 9.522895021384109038e-02
1.008925190000000000e-01 9.470472512982691660e-02
1.011747360000000012e-01 9.418502396211686500e-02
1.014569530000000025e-01 9.366968831423115593e-02
1.017391690000000043e-01 9.315856853677093041e-02
1.020213860000000056e-01 9.265161593817899943e-02
1.023036030000000068e-01 9.214882849300229384e-02
1.025858199999999942e-01 9.165018065289212701e-02
1.028680369999999955e-01 9.115561597904404956e-02
1.031502539999999968e-01 9.066506680326805179e-02
1.034324699999999986e-01 9.017841713122307090e-02
1.037146869999999999e-01 8.969553080553778479e-02
1.039969040000000011e-01 8.921637080626992899e-02
1.042791210000000024e-01 8.874101843008389001e-02
1.045613380000000037e-01 8.826952093110096431e-02
1.048435550000000049e-01 8.780171634500856526e-02
1.051257720000000062e-01 8.733738152034045688e-02
1.054079879999999941e-01 8.687641657273728613e-02
1.056902049999999954e-01 8.641885693118117606e-02
1.059724219999999967e-01 8.596473906311102864e-02
1.062546389999999980e-01 8.551404613335580884e-02
1.065368559999999992e-01 8.506674540187990352e-02
1.068190730000000005e-01 8.462276523656903082e-02
1.071012890000000023e-01 8.418199511073602703e-02
1.073835060000000036e-01 8.374433960032832969e-02
1.076657230000000048e-01 8.330979346437474009e-02
1.079479400000000061e-01 8.287836871409400008e-02
1.082301569999999935e-01 8.245003079102107557e-02
1.085123739999999948e-01 8.202470141801128378e-02
1.087945899999999966e-01 8.160231158380001903e-02
1.090768069999999978e-01 8.118282099916529493e-02
1.093590239999999991e-01 8.076620129210647370e-02
1.096412410000000004e-01 8.035242509991183391e-02
1.099234580000000017e-01 7.994146718342591551e-02
1.102056750000000029e-01 7.953329366288225399e-02
1.104878910000000047e-01 7.912784490154674277e-02
1.107701080000000060e-01 7.872505356257063214e-02
1.110523249999999934e-01 7.832488469683093757e-02
1.113345419999999947e-01 7.792732336425213513e-02
1.116167589999999959e-01 7.753235203329693348e-02
1.118989759999999972e-01 7.713994444719095289e-02
1.121811919999999990e-01 7.675007394838405383e-02
1.124634090000000003e-01 7.636270628203324640e-02
1.127456260000000016e-01 7.597780891765278100e-02
1.130278430000000028e-01 7.559533225797518408e-02
1.133100600000000041e-01 7.521518783310143785e-02
1.135922770000000054e-01 7.483729031030891821e-02
1.138744929999999933e-01 7.446165578699448506e-02
1.141567099999999946e-01 7.408835821577468284e-02
1.144389269999999958e-01 7.371742280625409593e-02
1.147211439999999971e-01 7.334875400619465802e-02
1.150033609999999984e-01 7.298224764536610787e-02
1.152855779999999997e-01 7.261787158161235600e-02
1.155677940000000015e-01 7.225563509542978768e-02
1.158500110000000027e-01 7.189553782305578566e-02
1.161322280000000040e-01 7.153757081707039223e-02
1.164144450000000053e-01 7.118171741446299716e-02
1.166966620000000066e-01 7.082791924031910102e-02
1.169788789999999939e-01 7.047609754710278118e-02
1.172610949999999957e-01 7.012622337186136257e-02
1.175433119999999970e-01 6.977835130530146701e-02
1.178255289999999983e-01 6.943253368755983312e-02
1.181077459999999996e-01 6.908871008687626769e-02
1.183899630000000008e-01 6.874677055557348870e-02
1.186721800000000021e-01 6.840664453198071204e-02
1.189543960000000039e-01 6.806832650962195419e-02
1.192366130000000052e-01 6.773181657406679435e-02
1.195188300000000065e-01 6.739714063257318255e-02
1.198010469999999938e-01 6.706433157001852330e-02
1.200832639999999951e-01 6.673338408392473498e-02
1.203654809999999964e-01 6.640423741518122758e-02
1.206476979999999977e-01 6.607682987113347450e-02
1.209299139999999995e-01 6.575112072787031581e-02
1.212121310000000007e-01 6.542707380417502050e-02
1.214943480000000020e-01 6.510469132787902180e-02
1.217765650000000033e-01 6.478402007192300693e-02
1.220587820000000046e-01 6.446509133615266340e-02
1.223409990000000058e-01 6.414784108435221677e-02
1.226232149999999937e-01 6.383217783941488865e-02
1.229054319999999950e-01 6.351806904389856179e-02
1.231876489999999963e-01 6.320555900163664365e-02
1.234698659999999976e-01 6.289467900309958504e-02
1.237520829999999988e-01 6.258538678178535153e-02
1.240343000000000001e-01 6.227762066237334942e-02
1.243165160000000019e-01 6.197136021134426465e-02
1.245987330000000032e-01 6.166662451224631802e-02
1.248809500000000045e-01 6.136343266462329638e-02
1.251631669999999918e-01 6.106178111330908681e-02
1.254453839999999931e-01 6.076165949126627330e-02
1.257276009999999944e-01 6.046302854670018712e-02
1.260098169999999962e-01 6.016582231392278435e-02
1.262920339999999975e-01 5.986999246031855099e-02
1.265742509999999987e-01 5.957557279156355107e-02
1.268564680000000000e-01 5.928261082286220840e-02
1.271386850000000013e-01 5.899109957189654918e-02
1.274209020000000026e-01 5.870098478303086009e-02
1.277031180000000044e-01 5.841222764491424413e-02
1.279853350000000056e-01 5.812483756297141813e-02
1.282675520000000069e-01 5.783883583137735401e-02
1.285497690000000082e-01 5.755422058521137557e-02
1.288319860000000094e-01 5.727097263216986839e-02
1.291142030000000107e-01 5.698906828550266007e-02
1.293964190000000125e-01 5.670847332712694588e-02
1.296786360000000138e-01 5.642915175657434862e-02
1.299608529999999873e-01 5.615111327384037648e-02
1.302430699999999886e-01 5.587439667514518260e-02
1.305252869999999898e-01 5.559902054158353396e-02
1.308075039999999911e-01 5.532495025971681524e-02
1.310897199999999929e-01 5.505214585089427543e-02
1.313719369999999942e-01 5.478058758967223330e-02
1.316541539999999955e-01 5.451027338815090523e-02
1.319363709999999967e-01 5.424120529150554954e-02
1.322185879999999980e-01 5.397339645277716286e-02
1.325008049999999993e-01 5.370685768561369450e-02
1.327830210000000011e-01 5.344156224071978933e-02
1.330652380000000023e-01 5.317745866119954340e-02
1.333474550000000036e-01 5.291451671499698695e-02
1.336296720000000049e-01 5.265274340278621595e-02
1.339118890000000062e-01 5.239215293569662174e-02
1.341941060000000074e-01 5.213278159233668968e-02
1.344763220000000092e-01 5.187467732868166620e-02
1.347585390000000105e-01 5.161782841025093493e-02
1.350407560000000118e-01 5.136212108917988239e-02
1.353229730000000131e-01 5.110744967008836598e-02
1.356051899999999866e-01 5.085386263891682884e-02
1.358874069999999878e-01 5.060147850392188174e-02
1.361696239999999891e-01 5.035034256930799590e-02
1.364518399999999909e-01 5.010037951657908550e-02
1.367340569999999922e-01 4.985151046402375857e-02
1.370162739999999935e-01 4.960372964620303471e-02
1.372984909999999947e-01 4.935705945855659027e-02
1.375807079999999960e-01 4.911152125767480336e-02
1.378629249999999973e-01 4.886713472019380000e-02
1.381451409999999991e-01 4.862390984436685409e-02
1.384273580000000003e-01 4.838179209680915777e-02
1.387095750000000016e-01 4.814070818538471186e-02
1.389917920000000029e-01 4.790064621749121065e-02
1.392740090000000042e-01 4.766167777020873658e-02
1.395562260000000054e-01 4.742386209570605138e-02
1.398384420000000072e-01 4.718716336356183066e-02
1.401206590000000085e-01 4.695151318420596326e-02
1.404028760000000098e-01 4.671689540023483272e-02
1.406850930000000111e-01 4.648335311220059413e-02
1.409673100000000123e-01 4.625092153617243323e-02
1.412495270000000136e-01 4.601958208594334604e-02
1.415317429999999876e-01 4.578930131406090676e-02
1.418139599999999889e-01 4.556004537218119599e-02
1.420961769999999902e-01 4.533178509368901432e-02
1.423783939999999915e-01 4.510450661148553836e-02
1.426606109999999927e-01 4.487826272488257967e-02
1.429428279999999940e-01 4.465312055894759408e-02
1.432250439999999958e-01 4.442908030339985659e-02
1.435072609999999971e-01 4.420607311556546543e-02
1.437894779999999983e-01 4.398405132052688599e-02
1.440716949999999996e-01 4.376304642487215124e-02
1.443539120000000009e-01 4.354310504334967663e-02
1.446361290000000022e-01 4.332421007161428583e-02
1.449183450000000040e-01 4.310628858525716173e-02
1.452005620000000052e-01 4.288929517330814650e-02
1.454827790000000065e-01 4.267329146973326826e-02
1.457649960000000078e-01 4.245835470547186519e-02
1.460472130000000091e-01 4.224448002105612304e-02
1.463294300000000103e-01 4.203159678630971618e-02
1.466116460000000121e-01 4.181965591351700234e-02
1.468938630000000134e-01 4.160867249888074160e-02
1.471760799999999869e-01 4.139867450344116018e-02
1.474582969999999882e-01 4.118966852812092072e-02
1.477405139999999895e-01 4.098164628378089813e-02
1.480227309999999907e-01 4.077460044450791771e-02
1.483049469999999925e-01 4.056852780168334477e-02
1.485871639999999938e-01 4.036342426115961668e-02
1.488693809999999951e-01 4.015929681371829124e-02
1.491515979999999963e-01 3.995615746630091364e-02
1.494338149999999976e-01 3.975400711685742744e-02
1.497160319999999989e-01 3.955282042199940312e-02
1.499982480000000007e-01 3.935257163510773315e-02
1.502804650000000020e-01 3.915325989047126892e-02
1.505626820000000032e-01 3.895490221293627930e-02
1.508448990000000045e-01 3.875750444153096969e-02
1.511271160000000058e-01 3.856105002470211485e-02
1.514093330000000071e-01 3.836552144200053305e-02
1.516915490000000089e-01 3.817091842295582821e-02
1.519737660000000101e-01 3.797724733479303227e-02
1.522559830000000114e-01 3.778451481102417658e-02
1.525382000000000127e-01 3.759272325117702512e-02
1.528204169999999862e-01 3.740187492222211973e-02
1.531026339999999875e-01 3.721197412776463403e-02
1.533848509999999887e-01 3.702302584640756317e-02
1.536670669999999905e-01 3.683501361454527556e-02
1.539492839999999918e-01 3.664788155959568250e-02
1.542315009999999931e-01 3.646158472220394769e-02
1.545137179999999943e-01 3.627616425374044495e-02
1.547959349999999956e-01 3.609169714201505841e-02
1.550781519999999969e-01 3.590820933371120793e-02
1.553603679999999987e-01 3.572564949518880484e-02
1.556425850000000000e-01 3.554396561600120519e-02
1.559248020000000012e-01 3.536315542964554165e-02
1.562070190000000025e-01 3.518323389253220912e-02
1.564892360000000038e-01 3.500420641754409951e-02
1.567714530000000051e-01 3.482606527626118387e-02
1.570536690000000069e-01 3.464880458599983032e-02
1.573358860000000081e-01 3.447242836686292139e-02
1.576181030000000094e-01 3.429694613721062657e-02
1.579003200000000107e-01 3.412235396685935757e-02
1.581825370000000119e-01 3.394863206041862091e-02
1.584647540000000132e-01 3.377576528345811735e-02
1.587469699999999873e-01 3.360376630492156735e-02
1.590291869999999885e-01 3.343265331726424927e-02
1.593114039999999898e-01 3.326242290517803651e-02
1.595936209999999911e-01 3.309304487326808486e-02
1.598758379999999923e-01 3.292449745123213894e-02
1.601580549999999936e-01 3.275680082243286051e-02
1.604402709999999954e-01 3.258998540598242316e-02
1.607224879999999967e-01 3.242404308830827003e-02
1.610047049999999980e-01 3.225893048750533981e-02
1.612869219999999992e-01 3.209461630704097540e-02
1.615691390000000005e-01 3.193112369642973902e-02
1.618513560000000018e-01 3.176848726019723679e-02
1.621335720000000036e-01 3.160671309525364681e-02
1.624157890000000048e-01 3.144577913363561655e-02
1.626980060000000061e-01 3.128567158938037884e-02
1.629802230000000074e-01 3.112640155914832285e-02
1.632624400000000087e-01 3.096798316599346998e-02
1.635446570000000099e-01 3.081039169727888341e-02
1.638268730000000117e-01 3.065357114302761157e-02
1.641090900000000130e-01 3.049749432226868048e-02
1.643913069999999865e-01 3.034223044074567041e-02
1.646735239999999878e-01 3.018785867091238612e-02
1.649557409999999891e-01 3.003435594698376787e-02
1.652379579999999903e-01 2.988162360017736219e-02
1.655201739999999921e-01 2.972960414171260668e-02
1.658023909999999934e-01 2.957835248379795876e-02
1.660846079999999947e-01 2.942793874167518725e-02
1.663668249999999960e-01 2.927836711573786332e-02
1.666490419999999972e-01 2.912959823035348589e-02
1.669312589999999985e-01 2.898160115749109575e-02
1.672134750000000003e-01 2.883436768820923576e-02
