Q,I(Q),Error
0.07492857,0.002412816,3.93016E-05
0.075210787,0.002414411,3.98983E-05
0.075493004,0.00245943,3.99717E-05
0.075775221,0.00245632,4.01581E-05
0.076057437,0.002378918,3.97934E-05
0.076339654,0.002312038,3.93507E-05
0.076621871,0.002401146,3.99551E-05
0.076904088,0.002418176,3.9946E-05
0.077186305,0.002334443,3.94766E-05
0.077468522,0.00226934,3.94427E-05
0.077750738,0.002289055,3.83771E-05
0.078032955,0.002320644,4.00937E-05
0.078315172,0.002227912,3.91894E-05
0.078597389,0.002171233,3.92271E-05
0.078879606,0.002145639,3.98174E-05
0.079161823,0.002128501,3.82146E-05
0.079444039,0.002257582,4.00637E-05
0.079726256,0.002141903,3.86393E-05
0.080008473,0.002171365,3.96076E-05
0.08029069,0.002164898,4.02042E-05
0.080572907,0.002097803,3.75658E-05
0.080855124,0.00210719,3.90233E-05
0.08113734,0.002008982,3.86565E-05
0.081419557,0.002072399,3.87463E-05
0.081701774,0.002038972,3.87937E-05
0.081983991,0.001980657,3.80862E-05
0.082266208,0.002033371,3.95605E-05
0.082548425,0.002022272,3.8569E-05
0.082830641,0.002006363,3.85382E-05
0.083112858,0.001992939,3.84979E-05
0.083395075,0.001968051,3.80954E-05
0.083677292,0.001909167,3.8776E-05
0.083959509,0.001893083,3.81015E-05
0.084241726,0.00196335,3.7965E-05
0.084523943,0.001955057,3.86075E-05
0.084806159,0.001815197,3.77599E-05
0.085088376,0.001897071,3.84189E-05
0.085370593,0.001797094,3.7433E-05
0.08565281,0.001861501,3.83407E-05
0.085935027,0.001770998,3.73135E-05
0.086217244,0.001818955,3.79577E-05
0.08649946,0.001835582,3.82655E-05
0.086781677,0.00180602,3.80563E-05
0.087063894,0.001803838,3.82795E-05
0.087346111,0.001794507,3.68537E-05
0.087628328,0.00178112,3.86438E-05
0.087910545,0.001804066,3.73162E-05
0.088192761,0.001745877,3.78317E-05
0.088474978,0.00172968,3.68235E-05
0.088757195,0.001697634,3.76554E-05
0.089039412,0.001674868,3.72844E-05
0.089321629,0.001659121,3.6677E-05
0.089603846,0.001745512,3.73998E-05
0.089886062,0.001650169,3.78491E-05
0.090168279,0.001670828,3.59277E-05
0.090450496,0.001621695,3.69225E-05
0.090732713,0.001685861,3.78681E-05
0.09101493,0.001629309,3.70608E-05
0.091297147,0.001563886,3.74789E-05
0.091579363,0.001654274,3.77452E-05
0.09186158,0.001597372,3.76907E-05
0.092143797,0.001596768,3.63342E-05
0.092426014,0.001611185,3.77834E-05
0.092708231,0.001464665,3.66085E-05
0.092990448,0.001479843,3.5919E-05
0.093272664,0.001602446,3.74686E-05
0.093554881,0.001490039,3.55549E-05
0.093837098,0.001539444,3.65593E-05
0.094119315,0.001493019,3.62289E-05
0.094401532,0.001618276,3.71457E-05
0.094683749,0.001503731,3.65281E-05
0.094965965,0.001514621,3.59168E-05
0.095248182,0.001465606,3.60645E-05
0.095530399,0.001507898,3.60177E-05
0.095812616,0.001463841,3.60633E-05
0.096094833,0.001412275,3.5226E-05
0.09637705,0.001408175,3.65913E-05
0.096659266,0.001375405,3.69134E-05
0.096941483,0.001419409,3.53401E-05
0.0972237,0.00142511,3.65845E-05
0.097505917,0.001462078,3.53611E-05
0.097788134,0.001451875,3.64486E-05
0.098070351,0.001349537,3.65977E-05
0.098352567,0.001414091,3.58492E-05
0.098634784,0.001345297,3.51964E-05
0.098917001,0.001315805,3.47936E-05
0.099199218,0.001332677,3.53801E-05
0.099481435,0.001299937,3.57208E-05
0.099763652,0.001293947,3.51451E-05
0.100045868,0.001306569,3.51432E-05
0.100328085,0.001290992,3.46694E-05
0.100610302,0.001251025,3.43769E-05
0.100892519,0.001279067,3.43114E-05
0.101174736,0.00125902,3.52653E-05
0.101456953,0.001253097,3.48192E-05
0.101739169,0.00125653,3.42844E-05
0.102021386,0.001313192,3.51654E-05
0.102303603,0.001236838,3.52339E-05
0.10258582,0.001231847,3.39852E-05
0.102868037,0.001246911,3.6463E-05
0.103150254,0.001274892,3.69614E-05
0.10343247,0.001263802,3.62478E-05
0.103714687,0.001215819,3.6137E-05
0.103996904,0.00117565,3.76335E-05
0.104279121,0.001260358,3.85316E-05
0.104561338,0.001215991,3.8347E-05
0.104843555,0.001199193,3.88947E-05
0.105125772,0.001165222,3.59897E-05
0.105407988,0.001130287,3.83206E-05
0.105690205,0.001019546,3.71427E-05
0.105972422,0.001136419,3.84044E-05
0.106254639,0.001121414,3.79506E-05
0.106536856,0.00114287,3.87482E-05
0.106819073,0.001077711,3.77796E-05
0.107101289,0.001116663,3.71102E-05
0.107383506,0.001162816,3.96365E-05
0.107665723,0.001079496,3.90686E-05
0.10794794,0.001064805,3.94996E-05
0.108230157,0.001040932,3.77765E-05
0.108512374,0.001014168,3.84278E-05
0.10879459,0.000995977,3.82566E-05
0.109076807,0.001076267,3.92733E-05
0.109359024,0.001087341,4.139E-05
0.109641241,0.001099223,4.06423E-05
0.109923458,0.001008286,3.90732E-05
0.110205675,0.000957657,3.78828E-05
0.110487891,0.001123052,3.80548E-05
0.110770108,0.001008314,3.7701E-05
0.111052325,0.00101304,3.95844E-05
0.111334542,0.001078017,3.85558E-05
0.111616759,0.001057577,3.94478E-05
0.111898976,0.000965713,3.71797E-05
0.112181192,0.001062596,3.89991E-05
0.112463409,0.000995756,3.83006E-05
0.112745626,0.000941877,3.83458E-05
0.113027843,0.000955698,3.73675E-05
0.11331006,0.00098558,3.72852E-05
0.113592277,0.000999137,3.77153E-05
0.113874493,0.000965023,3.67313E-05
0.11415671,0.000920311,3.56765E-05
0.114438927,0.000952657,3.70352E-05
0.114721144,0.000888569,3.31312E-05
0.115003361,0.000945452,3.5546E-05
0.115285578,0.001002959,3.61323E-05
0.115567794,0.000989042,3.57069E-05
0.115850011,0.001014177,3.65067E-05
0.116132228,0.000984681,3.56042E-05
0.116414445,0.00091688,3.57944E-05
0.116696662,0.000873165,3.3148E-05
0.116978879,0.00093406,3.6633E-05
0.117261095,0.000960661,3.54108E-05
0.117543312,0.000930049,3.47764E-05
0.117825529,0.000911719,3.5175E-05
0.118107746,0.000914547,3.39062E-05
0.118389963,0.00084759,3.16004E-05
0.11867218,0.000901227,3.38845E-05
0.118954396,0.000857617,3.38041E-05
0.119236613,0.000877576,3.54954E-05
0.11951883,0.000897441,3.41958E-05
0.119801047,0.000882486,3.47968E-05
0.120083264,0.000884514,3.38446E-05
0.120365481,0.000871922,3.26119E-05
0.120647698,0.000830819,3.32088E-05
0.120929914,0.000802031,3.19261E-05
0.121212131,0.000823707,3.3474E-05
0.121494348,0.000845146,3.26121E-05
0.121776565,0.000829247,3.29379E-05
0.122058782,0.00078733,3.20849E-05
0.122340999,0.000870299,3.25077E-05
0.122623215,0.000798879,3.27712E-05
0.122905432,0.000822848,3.34843E-05
0.123187649,0.000819944,3.29643E-05
0.123469866,0.000789014,3.27439E-05
0.123752083,0.0008016,3.31443E-05
0.1240343,0.000845009,3.37972E-05
0.124316516,0.000811484,3.28094E-05
0.124598733,0.000796053,3.32249E-05
0.12488095,0.000771289,3.32835E-05
0.125163167,0.000846497,3.27325E-05
0.125445384,0.000781751,3.14495E-05
0.125727601,0.000743281,3.17255E-05
0.126009817,0.000807051,3.27294E-05
0.126292034,0.0007117,3.18097E-05
0.126574251,0.000752964,3.14044E-05
0.126856468,0.000752356,3.23103E-05
0.127138685,0.000733495,3.13046E-05
0.127420902,0.000723599,3.08674E-05
0.127703118,0.000793839,3.06114E-05
0.127985335,0.000761275,3.12833E-05
0.128267552,0.000706227,3.23892E-05
0.128549769,0.000710286,3.22791E-05
0.128831986,0.000768869,3.22169E-05
0.129114203,0.000786947,3.1941E-05
0.129396419,0.000784316,3.23635E-05
0.129678636,0.000672531,3.1615E-05
0.129960853,0.000732662,3.10619E-05
0.13024307,0.00070609,3.2182E-05
0.130525287,0.000750729,3.28131E-05
0.130807504,0.00071862,3.22777E-05
0.13108972,0.000652915,3.08584E-05
0.131371937,0.000728068,3.22142E-05
0.131654154,0.000643226,3.04647E-05
0.131936371,0.000717955,3.01636E-05
0.132218588,0.000675943,3.13517E-05
0.132500805,0.000725226,3.10554E-05
0.132783021,0.000706192,3.1479E-05
0.133065238,0.000763673,3.23099E-05
0.133347455,0.000719217,3.08942E-05
0.133629672,0.000699385,3.15965E-05
0.133911889,0.000681051,3.10252E-05
0.134194106,0.0006132,2.91292E-05
0.134476322,0.000644557,2.93491E-05
0.134758539,0.000720784,3.05562E-05
0.135040756,0.000574266,2.84301E-05
0.135322973,0.000612202,3.04053E-05
0.13560519,0.000619296,3.11557E-05
0.135887407,0.000665121,3.00937E-05
0.136169624,0.000658306,3.11998E-05
0.13645184,0.000605398,2.97757E-05
0.136734057,0.000673637,3.0251E-05
0.137016274,0.00071894,3.08639E-05
0.137298491,0.000604463,2.92221E-05
0.137580708,0.000682763,3.14938E-05
0.137862925,0.00066962,2.98173E-05
0.138145141,0.000596507,3.0628E-05
0.138427358,0.000587068,2.83671E-05
0.138709575,0.000597303,2.84029E-05
0.138991792,0.000621585,2.88351E-05
0.139274009,0.000584021,2.73049E-05
0.139556226,0.000576441,2.99319E-05
0.139838442,0.000578204,2.82176E-05
0.140120659,0.000645155,3.08725E-05
0.140402876,0.000489875,2.70844E-05
0.140685093,0.000606025,2.98296E-05
0.14096731,0.000589833,3.07468E-05
0.141249527,0.000634834,3.08719E-05
0.141531743,0.000567873,2.7623E-05
0.14181396,0.000544235,2.71196E-05
0.142096177,0.000633732,3.06371E-05
0.142378394,0.00055717,2.9512E-05
0.142660611,0.000635247,2.99224E-05
0.142942828,0.000517291,7.0122E-05
0.143225044,0.000580333,4.13697E-05
0.143507261,0.000536301,2.71716E-05
0.143789478,0.000626471,2.88519E-05
0.144071695,0.000603711,2.95791E-05
0.144353912,0.000507844,0.00031779
0.144636129,0.000528297,3.14532E-05
0.144918345,0.000495247,2.62488E-05
0.145200562,0.000488025,8.03008E-05
0.145482779,0.000515767,2.7722E-05
0.145764996,0.00054316,3.32204E-05
0.146047213,0.000560457,2.90035E-05
0.14632943,0.000484911,2.64428E-05
0.146611646,0.000591557,2.90349E-05
0.146893863,0.000539707,2.89002E-05
0.14717608,0.00049763,2.79272E-05
0.147458297,0.000536458,2.64411E-05
0.147740514,0.000578152,3.01686E-05
0.148022731,0.000569091,2.89121E-05
0.148304947,0.000560777,2.87133E-05
0.148587164,0.000580443,2.78302E-05
0.148869381,0.000469997,2.79762E-05
0.149151598,0.000502817,4.78973E-05
0.149433815,0.000545802,2.87063E-05
0.149716032,0.000457297,2.99296E-05
0.149998248,0.000489547,2.61768E-05
0.150280465,0.000478252,2.68403E-05
0.150562682,0.000506826,2.73384E-05
0.150844899,0.00051654,2.91185E-05
0.151127116,0.000501989,2.56623E-05
0.151409333,0.000499578,2.80309E-05
0.151691549,0.000444633,2.57167E-05
0.151973766,0.000472393,2.66158E-05
0.152255983,0.000536337,2.86864E-05
0.1525382,0.000472491,2.63725E-05
0.152820417,0.000474904,2.47325E-05
0.153102634,0.000462029,2.57668E-05
0.153384851,0.000444875,2.6483E-05
0.153667067,0.000478478,2.76918E-05
0.153949284,0.000366732,2.73955E-05
0.154231501,0.000428167,3.24259E-05
0.154513718,0.000460192,2.65708E-05
0.154795935,0.000464449,2.52708E-05
0.155078152,0.000480969,2.8855E-05
0.155360368,0.000449302,2.57898E-05
0.155642585,0.000483963,2.62886E-05
0.155924802,0.000528943,3.02766E-05
0.156207019,0.000497466,2.63388E-05
0.156489236,0.000420046,2.72701E-05
0.156771453,0.000374514,2.41816E-05
0.157053669,0.000390493,4.45398E-05
0.157335886,0.000460369,3.09024E-05
0.157618103,0.000400487,2.45248E-05
0.15790032,0.000436105,2.92915E-05
0.158182537,0.000466024,2.7538E-05
0.158464754,0.000398147,3.59072E-05
0.15874697,0.000407406,3.91999E-05
0.159029187,0.000379831,2.56182E-05
0.159311404,0.000386087,2.62575E-05
0.159593621,0.000396704,2.54512E-05
0.159875838,0.000363449,2.51965E-05
0.160158055,0.000503137,2.59539E-05
0.160440271,0.000424001,2.6448E-05
0.160722488,0.000394791,4.02884E-05
0.161004705,0.000369013,2.35478E-05
0.161286922,0.000471469,3.32378E-05
0.161569139,0.000385251,2.86881E-05
0.161851356,0.000432088,2.56066E-05
0.162133572,0.000433463,2.47425E-05
0.162415789,0.000426382,2.50003E-05
0.162698006,0.000385993,4.72646E-05
0.162980223,0.000348734,2.81707E-05
0.16326244,0.000373036,7.80911E-05
0.163544657,0.000412743,2.63415E-05
0.163826873,0.000414089,3.28677E-05
0.16410909,0.000360821,3.84619E-05
0.164391307,0.000365992,2.50367E-05
0.164673524,0.000447852,4.75768E-05
0.164955741,0.000394196,2.87145E-05
0.165237958,0.000345282,2.56614E-05
0.165520174,0.000442371,2.89054E-05
0.165802391,0.000413662,3.2834E-05
0.166084608,0.000354823,2.7987E-05
0.166366825,0.000418342,3.60236E-05
0.166649042,0.000382321,3.08099E-05
0.166931259,0.000430216,3.15822E-05
0.167213475,0.000376093,2.92718E-05
0.167495692,0.000310302,0.000125978
0.167777909,0.000436651,3.08884E-05
0.168060126,0.000322895,2.74687E-05
0.168342343,0.000352869,4.4814E-05
0.16862456,0.000387391,4.85174E-05
0.168906777,0.000307599,2.81936E-05
0.169188993,0.000298512,5.18961E-05
0.16947121,0.000312124,4.59024E-05
0.169753427,0.000352112,4.04012E-05
0.170035644,0.000379132,2.69773E-05
0.170317861,0.00035823,2.74414E-05
0.170600078,0.000354316,2.58121E-05
0.170882294,0.000312253,3.60196E-05
0.171164511,0.000394115,2.7582E-05
0.171446728,0.000407446,2.96404E-05
0.171728945,0.000287158,0.000722749
0.172011162,0.000379216,2.91453E-05
0.172293379,0.000369578,2.76282E-05
0.172575595,0.000269488,2.8735E-05
0.172857812,0.000375339,2.78959E-05
0.173140029,0.000293764,3.37374E-05
0.173422246,0.00031925,2.67122E-05
0.173704463,0.000386502,2.71001E-05
0.17398668,0.000300056,4.24014E-05
0.174268896,0.000290789,2.56763E-05
0.174551113,0.00031984,3.03952E-05
0.17483333,0.000330629,2.30161E-05
0.175115547,0.000340866,5.30844E-05
0.175397764,0.000290732,3.89464E-05
0.175679981,0.000347635,2.86184E-05
0.175962197,0.000285506,2.23243E-05
0.176244414,0.000317599,0.000150918
0.176526631,0.000334659,2.33637E-05
0.176808848,0.000239961,5.30329E-05
0.177091065,0.000357989,2.66823E-05
0.177373282,0.000325102,2.93226E-05
0.177655498,0.000266366,2.53022E-05
0.177937715,0.000282218,9.12531E-05
0.178219932,0.000329375,2.90868E-05
0.178502149,0.000295657,2.82602E-05
0.178784366,0.000390916,2.7123E-05
0.179066583,0.000302355,2.58595E-05
0.179348799,0.000263198,3.34307E-05
0.179631016,0.000276784,2.38467E-05
0.179913233,0.000335726,2.47023E-05
0.18019545,0.000279956,3.59155E-05
0.180477667,0.000268866,2.86399E-05
0.180759884,0.000312092,4.67436E-05
0.1810421,0.000299558,2.31259E-05
0.181324317,0.000344637,2.70284E-05
0.181606534,0.000262307,0.000108128
0.181888751,0.000276786,8.68527E-05
0.182170968,0.000343997,2.3406E-05
0.182453185,0.000278796,3.51562E-05
0.182735401,0.000274574,5.28037E-05
0.183017618,0.000314812,0.001338436
0.183299835,0.000321056,2.62126E-05
0.183582052,0.000302369,0.000145871
0.183864269,0.000252337,3.57859E-05
0.184146486,0.000256089,2.59048E-05
0.184428703,0.000252383,2.51281E-05
0.184710919,0.000316615,3.47802E-05
0.184993136,0.000255227,3.25301E-05
0.185275353,0.000305457,2.56837E-05
0.18555757,0.000279949,0.000120258
0.185839787,0.000243218,4.44293E-05
0.186122004,0.000288012,3.26213E-05
0.18640422,0.000337187,3.43583E-05
0.186686437,0.000218248,9.04777E-05
0.186968654,0.000255917,8.19374E-05
0.187250871,0.000260933,4.28118E-05
0.187533088,0.000227257,4.4218E-05
0.187815305,0.000253674,0.000468213
0.188097521,0.0002338,3.45633E-05
0.188379738,0.000258479,2.93813E-05
0.188661955,0.000244561,3.18782E-05
0.188944172,0.000240808,5.55173E-05
0.189226389,0.000239933,8.66976E-05
0.189508606,0.000255006,5.55405E-05
0.189790822,0.000283325,6.56176E-05
0.190073039,0.000258825,2.11506E-05
0.190355256,0.000271013,3.9791E-05
0.190637473,0.00022031,2.40538E-05
0.19091969,0.000216963,3.36348E-05
0.191201907,0.000262398,2.68824E-05
0.191484123,0.000146127,0.000124606
0.19176634,0.000216887,0.000335113
0.192048557,0.000231589,2.57037E-05
0.192330774,0.000224116,3.88571E-05
0.192612991,0.000204123,0.011970772
0.192895208,0.0003287,2.65526E-05
0.193177424,0.000276922,4.01961E-05
0.193459641,0.000247069,2.47187E-05
0.193741858,0.000244545,2.50969E-05
0.194024075,0.00019655,6.76247E-05
0.194306292,0.0002218,0.000148086
0.194588509,0.000201461,0.000180092
0.194870725,0.000197421,5.45941E-05
0.195152942,0.000208769,7.66974E-05
0.195435159,0.000271332,2.24963E-05
0.195717376,0.000213255,2.45026E-05
0.195999593,0.000239437,4.60796E-05
0.19628181,0.000194679,2.69658E-05
0.196564026,0.000238539,3.4547E-05
0.196846243,0.000215348,6.6054E-05
0.19712846,0.000237476,2.69629E-05
0.197410677,0.000181945,0.00072061
0.197692894,0.000225882,0.000305785
0.197975111,0.000190787,7.16446E-05
0.198257327,0.000207406,4.90167E-05
0.198539544,0.000192868,6.55485E-05
0.198821761,0.000253855,5.32099E-05
0.199103978,0.000198483,2.72098E-05
0.199386195,0.000187152,3.58956E-05
0.199668412,0.000177059,3.51308E-05
0.199950629,0.000299023,8.42426E-05
0.200232845,0.000207587,4.29921E-05
0.200515062,0.000186116,2.37436E-05
0.200797279,0.000208579,4.18795E-05
0.201079496,0.000184625,2.65922E-05
0.201361713,0.000280166,5.47656E-05
0.20164393,0.000208286,0.000155691
0.201926146,0.000188431,0.000170988
