# q  I_recon
6.870042599999999500e-02 2.054108044006302258e-01
6.898256299999999674e-02 2.035830989151080628e-01
6.926469999999999849e-02 2.017771293444944603e-01
6.954683700000000024e-02 1.999927433936293519e-01
6.982897500000000146e-02 1.982296922382061899e-01
7.011111200000000321e-02 1.964877145991441587e-01
7.039324900000000496e-02 1.947665924410986460e-01
7.067538700000000618e-02 1.930661899813907456e-01
7.095752399999999405e-02 1.913863741170690747e-01
7.123966099999999579e-02 1.897268844979301816e-01
7.152179799999999754e-02 1.880874338582337324e-01
7.180393599999999876e-02 1.864678071064119758e-01
7.208607300000000051e-02 1.848678994507400863e-01
7.236821000000000226e-02 1.832875698746909698e-01
7.265034700000000401e-02 1.817265697474866604e-01
7.293248500000000523e-02 1.801846147092967254e-01
7.321462199999999310e-02 1.786615050486938805e-01
7.349675899999999484e-02 1.771570985582974767e-01
7.377889599999999659e-02 1.756712367331006441e-01
7.406103399999999781e-02 1.742036503654154911e-01
7.434317099999999956e-02 1.727540626051229378e-01
7.462530800000000131e-02 1.713222719057886922e-01
7.490744600000000253e-02 1.699081661624949335e-01
7.518958300000000428e-02 1.685116088049501970e-01
7.547172000000000602e-02 1.671322884888211402e-01
7.575385699999999389e-02 1.657698710329771064e-01
7.603599499999999511e-02 1.644241864308865209e-01
7.631813199999999686e-02 1.630952290023331142e-01
7.660026899999999861e-02 1.617828968510972021e-01
7.688240600000000036e-02 1.604868053491032565e-01
7.716454400000000158e-02 1.592065221731590041e-01
7.744668100000000333e-02 1.579418857255041886e-01
7.772881800000000507e-02 1.566929275718859094e-01
7.801095600000000629e-02 1.554595917409549166e-01
7.829309299999999416e-02 1.542415588973589657e-01
7.857522999999999591e-02 1.530384586585405993e-01
7.885736699999999766e-02 1.518501024309656944e-01
7.913950499999999888e-02 1.506764265417636917e-01
7.942164200000000063e-02 1.495173193052273808e-01
7.970377900000000237e-02 1.483724888325254898e-01
7.998591600000000412e-02 1.472416298407585311e-01
8.026805400000000534e-02 1.461245506924012394e-01
8.055019099999999321e-02 1.450211489358551320e-01
8.083232799999999496e-02 1.439312822271436865e-01
8.111446599999999618e-02 1.428547387147132419e-01
8.139660299999999793e-02 1.417913117450885219e-01
8.167873999999999968e-02 1.407408238468742523e-01
8.196087700000000142e-02 1.397031254432303804e-01
8.224301500000000265e-02 1.386780404808400924e-01
8.252515200000000439e-02 1.376653542823439713e-01
8.280728900000000614e-02 1.366648408097741740e-01
8.308942599999999401e-02 1.356763319774064447e-01
8.337156399999999523e-02 1.346996853069427624e-01
8.365370099999999698e-02 1.337347567864560494e-01
8.393583799999999873e-02 1.327813685865947002e-01
8.421797599999999995e-02 1.318393411047431019e-01
8.450011300000000170e-02 1.309085105541721583e-01
8.478225000000000344e-02 1.299887058342482360e-01
8.506438700000000519e-02 1.290797514921380174e-01
8.534652500000000641e-02 1.281814555042777026e-01
8.562866199999999428e-02 1.272936425056653831e-01
8.591079899999999603e-02 1.264161880525625503e-01
8.619293599999999778e-02 1.255489964970766259e-01
8.647507399999999900e-02 1.246919239890989378e-01
8.675721100000000074e-02 1.238447648316750860e-01
8.703934800000000249e-02 1.230073085211986633e-01
8.732148600000000371e-02 1.221794113791495467e-01
8.760362300000000546e-02 1.213609641420031887e-01
8.788575999999999333e-02 1.205518280818008992e-01
8.816789699999999508e-02 1.197518380993795040e-01
8.845003499999999630e-02 1.189608289989949608e-01
8.873217199999999805e-02 1.181786717120113100e-01
8.901430899999999979e-02 1.174052382259140326e-01
8.929644600000000154e-02 1.166403945363590766e-01
8.957858400000000276e-02 1.158839926674355564e-01
8.986072100000000451e-02 1.151358990806527482e-01
9.014285800000000626e-02 1.143960081212579971e-01
9.042499499999999413e-02 1.136642263256173457e-01
9.070713299999999535e-02 1.129404034961122849e-01
9.098926999999999710e-02 1.122243342397226257e-01
9.127140699999999884e-02 1.115158250854241667e-01
9.155354500000000006e-02 1.108147864957916978e-01
9.183568200000000181e-02 1.101211642730126061e-01
9.211781900000000356e-02 1.094348667800930652e-01
9.239995600000000531e-02 1.087557733738356014e-01
9.268209400000000653e-02 1.080837560931689617e-01
9.296423099999999440e-02 1.074186802928873141e-01
9.324636799999999615e-02 1.067604022175319967e-01
9.352850499999999789e-02 1.061088122122901267e-01
9.381064299999999911e-02 1.054638285373584033e-01
9.409278000000000086e-02 1.048253661982369578e-01
9.437491700000000261e-02 1.041932929572085276e-01
9.465705500000000383e-02 1.035674690228424871e-01
9.493919200000000558e-02 1.029477856967932342e-01
9.522132899999999345e-02 1.023341487066299349e-01
9.550346599999999520e-02 1.017264768536004227e-01
9.578560399999999642e-02 1.011247192297936998e-01
9.606774099999999816e-02 1.005288316075837463e-01
9.634987799999999991e-02 9.993866912550940229e-02
9.663201500000000166e-02 9.935401553886900883e-02
9.691415300000000288e-02 9.877470481039415939e-02
9.719629000000000463e-02 9.820073190762974857e-02
9.747842700000000637e-02 9.763210682327030931e-02
9.776056499999999372e-02 9.706875674411702404e-02
9.804270199999999547e-02 9.651055630667819407e-02
9.832483899999999721e-02 9.595739038755733696e-02
9.860697599999999896e-02 9.540919061309735549e-02
9.888911400000000018e-02 9.486589210117976623e-02
9.917125100000000193e-02 9.432741677757604248e-02
9.945338800000000368e-02 9.379366865116481322e-02
9.973552500000000542e-02 9.326454931734670661e-02
1.000176630000000066e-01 9.273994897375913149e-02
1.002997999999999945e-01 9.221976972199978639e-02
1.005819369999999963e-01 9.170398504952818886e-02
1.008640739999999980e-01 9.119261435964386153e-02
1.011462119999999992e-01 9.068561895252645610e-02
1.014283490000000010e-01 9.018284789896022224e-02
1.017104860000000027e-01 8.968414161748683444e-02
1.019926240000000039e-01 8.918944043165762114e-02
1.022747610000000057e-01 8.869874172076257224e-02
1.025568979999999936e-01 8.821202030508464020e-02
1.028390349999999953e-01 8.772921969987367008e-02
1.031211729999999965e-01 8.725027206109188527e-02
1.034033099999999983e-01 8.677506748852292784e-02
1.036854470000000000e-01 8.630346992169564413e-02
1.039675840000000018e-01 8.583542343252580087e-02
1.042497220000000030e-01 8.537100258759612592e-02
1.045318590000000047e-01 8.491027026539288425e-02
1.048139960000000065e-01 8.445308244679262943e-02
1.050961339999999938e-01 8.399921185132278034e-02
1.053782709999999956e-01 8.354853906175829792e-02
1.056604079999999973e-01 8.310109687751092433e-02
1.059425449999999991e-01 8.265692455638096181e-02
1.062246830000000003e-01 8.221600894152057692e-02
1.065068200000000020e-01 8.177832157554248971e-02
1.067889570000000038e-01 8.134379642565811586e-02
1.070710940000000055e-01 8.091232388518015961e-02
1.073532320000000068e-01 8.048380509887639866e-02
1.076353689999999946e-01 8.005823047203655674e-02
1.079175059999999964e-01 7.963561340793241794e-02
1.081996439999999976e-01 7.921592658577124302e-02
1.084817809999999993e-01 7.879909640225478407e-02
1.087639180000000011e-01 7.838504886524173820e-02
1.090460550000000028e-01 7.797374670436825472e-02
1.093281930000000041e-01 7.756516193575463403e-02
1.096103300000000058e-01 7.715927231951838494e-02
1.098924669999999937e-01 7.675605284585435006e-02
1.101746039999999954e-01 7.635547360291973507e-02
1.104567419999999967e-01 7.595747536645967857e-02
1.107388789999999984e-01 7.556199667758144167e-02
1.110210160000000001e-01 7.516899799133133775e-02
1.113031540000000014e-01 7.477846648329219970e-02
1.115852910000000031e-01 7.439039192933080691e-02
1.118674280000000049e-01 7.400474930791373085e-02
1.121495650000000066e-01 7.362151230464289431e-02
1.124317029999999940e-01 7.324065107363059157e-02
1.127138399999999957e-01 7.286213779266470514e-02
1.129959769999999974e-01 7.248592861763643314e-02
1.132781139999999992e-01 7.211193998411226380e-02
1.135602520000000004e-01 7.174008346276426751e-02
1.138423890000000022e-01 7.137036506318619744e-02
1.141245260000000039e-01 7.100286258006260898e-02
1.144066640000000051e-01 7.063761558718821554e-02
1.146888010000000069e-01 7.027454221888221331e-02
1.149709379999999947e-01 6.991353703124739138e-02
1.152530749999999965e-01 6.955456049541326735e-02
1.155352129999999977e-01 6.919762079433511293e-02
1.158173499999999995e-01 6.884272677991915002e-02
1.160994870000000012e-01 6.848987150945370916e-02
1.163816240000000030e-01 6.813904419537690493e-02
1.166637620000000042e-01 6.779019413661996341e-02
1.169458990000000059e-01 6.744324791669895069e-02
1.172280359999999938e-01 6.709816569859773649e-02
1.175101729999999955e-01 6.675500262787233130e-02
1.177923109999999968e-01 6.641381757657913165e-02
1.180744479999999985e-01 6.607457008247306918e-02
1.183565850000000003e-01 6.573715238124479276e-02
1.186387230000000015e-01 6.540148688994233683e-02
1.189208600000000032e-01 6.506756888826530083e-02
1.192029970000000050e-01 6.473540159533060223e-02
1.194851340000000067e-01 6.440501019073127664e-02
1.197672719999999941e-01 6.407643009111703425e-02
1.200494089999999958e-01 6.374966989934008343e-02
1.203315459999999976e-01 6.342467370620408218e-02
1.206136829999999993e-01 6.310138168932032110e-02
1.208958210000000005e-01 6.277975160357718298e-02
1.211779580000000023e-01 6.245975435861792630e-02
1.214600950000000040e-01 6.214138544352964394e-02
1.217422330000000052e-01 6.182469085086244459e-02
1.220243699999999931e-01 6.150971319003951943e-02
1.223065069999999949e-01 6.119640123774482132e-02
1.225886439999999966e-01 6.088466454252106780e-02
1.228707819999999978e-01 6.057446216378014475e-02
1.231529189999999996e-01 6.026583936133540070e-02
1.234350560000000013e-01 5.995883496498290860e-02
1.237171930000000031e-01 5.965341727704756569e-02
1.239993310000000043e-01 5.934952492134677737e-02
1.242814680000000060e-01 5.904713303132083646e-02
1.245636049999999939e-01 5.874626270840901249e-02
1.248457429999999951e-01 5.844693541187727381e-02
1.251278799999999969e-01 5.814915440894662113e-02
1.254100170000000125e-01 5.785291137428577590e-02
1.256921540000000004e-01 5.755817503452267253e-02
1.259742919999999877e-01 5.726488106553608015e-02
1.262564290000000033e-01 5.697298077290063878e-02
1.265385659999999912e-01 5.668249993567847644e-02
1.268207030000000068e-01 5.639348945032348487e-02
1.271028409999999942e-01 5.610595384226069876e-02
1.273849780000000098e-01 5.581984590625724274e-02
1.276671149999999977e-01 5.553512259580010296e-02
1.279492530000000128e-01 5.525179012627891295e-02
1.282313900000000007e-01 5.496987151874652144e-02
1.285135269999999885e-01 5.468936937906269946e-02
1.287956640000000041e-01 5.441026828832810913e-02
1.290778019999999915e-01 5.413254784626270188e-02
1.293599390000000071e-01 5.385617790120392906e-02
1.296420759999999950e-01 5.358112362059406358e-02
1.299242130000000106e-01 5.330738734246801697e-02
1.302063509999999980e-01 5.303500629006268480e-02
1.304884880000000136e-01 5.276400786452285774e-02
1.307706250000000014e-01 5.249436329337944102e-02
1.310527629999999888e-01 5.222603236747945521e-02
1.313349000000000044e-01 5.195899666809115913e-02
1.316170369999999923e-01 5.169325191937063080e-02
1.318991740000000079e-01 5.142879894838216226e-02
1.321813119999999953e-01 5.116564949494138703e-02
1.324634490000000109e-01 5.090381856492522117e-02
1.327455859999999987e-01 5.064328585932204724e-02
1.330277229999999866e-01 5.038400560439458553e-02
1.333098610000000017e-01 5.012594259544304875e-02
1.335919979999999896e-01 4.986910094552410300e-02
1.338741350000000052e-01 4.961349044363453503e-02
1.341562719999999931e-01 4.935914451175233558e-02
1.344384100000000082e-01 4.910611231481400857e-02
1.347205469999999961e-01 4.885440303920755151e-02
1.350026840000000117e-01 4.860390799758079750e-02
1.352848219999999990e-01 4.835451107163780959e-02
1.355669589999999869e-01 4.810623958359815100e-02
1.358490960000000025e-01 4.785921170247887241e-02
1.361312329999999904e-01 4.761349266518466461e-02
1.364133710000000055e-01 4.736901357471503399e-02
1.366955079999999934e-01 4.712569462232427814e-02
1.369776450000000090e-01 4.688351772322466721e-02
1.372597819999999968e-01 4.664250433283124997e-02
1.375419200000000119e-01 4.640267477267293744e-02
1.378240569999999998e-01 4.616405015390895317e-02
1.381061939999999877e-01 4.592664275006666519e-02
1.383883320000000028e-01 4.569040862693077298e-02
1.386704689999999907e-01 4.545527623506368659e-02
1.389526060000000063e-01 4.522121778359663308e-02
1.392347429999999942e-01 4.498829683380878297e-02
1.395168810000000092e-01 4.475657590962815735e-02
1.397990179999999971e-01 4.452603306766149405e-02
1.400811550000000127e-01 4.429660182671733143e-02
1.403632920000000006e-01 4.406825377069378824e-02
1.406454299999999880e-01 4.384102545886846281e-02
1.409275670000000036e-01 4.361495585219503368e-02
1.412097039999999915e-01 4.339003327674864630e-02
1.414918420000000066e-01 4.316622485488560979e-02
1.417739789999999944e-01 4.294349956246924782e-02
1.420561160000000100e-01 4.272182330942054379e-02
1.423382529999999979e-01 4.250117322814418730e-02
1.426203910000000130e-01 4.228159300005673860e-02
1.429025280000000009e-01 4.206315409731234412e-02
1.431846649999999888e-01 4.184586975157093824e-02
1.434668020000000044e-01 4.162967389899951964e-02
1.437489399999999917e-01 4.141450756326055943e-02
1.440310770000000073e-01 4.120039404117066539e-02
1.443132139999999952e-01 4.098738130875103497e-02
1.445953520000000103e-01 4.077546452409774175e-02
1.448774889999999982e-01 4.056457265738153822e-02
1.451596260000000138e-01 4.035464848568679624e-02
1.454417630000000017e-01 4.014574036594886070e-02
1.457239009999999890e-01 3.993792695795039122e-02
1.460060380000000047e-01 3.973122039893069862e-02
1.462881749999999925e-01 3.952555003843103570e-02
1.465703120000000081e-01 3.932085669073551865e-02
1.468524499999999955e-01 3.911714992118212747e-02
1.471345870000000111e-01 3.891446039216649166e-02
1.474167239999999990e-01 3.871279720366752053e-02
1.476988619999999863e-01 3.851214887804948334e-02
1.479809990000000020e-01 3.831250638437956602e-02
1.482631359999999898e-01 3.811386385883446665e-02
1.485452730000000054e-01 3.791621783880261970e-02
1.488274109999999928e-01 3.771957160701115003e-02
1.491095480000000084e-01 3.752393769127664730e-02
1.493916849999999963e-01 3.732931916622124480e-02
1.496738220000000119e-01 3.713569215808897039e-02
1.499559599999999993e-01 3.694302714448410158e-02
1.502380969999999871e-01 3.675131982505470962e-02
1.505202340000000027e-01 3.656058403705535892e-02
1.508023719999999901e-01 3.637082709982695367e-02
1.510845090000000057e-01 3.618203507794055113e-02
1.513666459999999936e-01 3.599418824955934876e-02
1.516487830000000092e-01 3.580728186852219497e-02
1.519309209999999966e-01 3.562132181193180397e-02
1.522130580000000122e-01 3.543631489827753223e-02
1.524951950000000001e-01 3.525226209384351578e-02
1.527773319999999879e-01 3.506916449480212278e-02
1.530594700000000030e-01 3.488702475528861202e-02
1.533416069999999909e-01 3.470584900204182893e-02
1.536237440000000065e-01 3.452562542628005021e-02
1.539058809999999944e-01 3.434630135864630285e-02
1.541880190000000095e-01 3.416782357233960621e-02
1.544701559999999974e-01 3.399021872358228002e-02
1.547522930000000130e-01 3.381356177029289783e-02
1.550344310000000003e-01 3.363789172767937818e-02
1.553165679999999882e-01 3.346316393447808235e-02
1.555987050000000038e-01 3.328932391600598201e-02
1.558808419999999917e-01 3.311636036963497981e-02
1.561629800000000068e-01 3.294428615023416856e-02
1.564451169999999947e-01 3.277310919974361914e-02
1.567272540000000103e-01 3.260282088622105945e-02
1.570093909999999982e-01 3.243341268797938354e-02
1.572915290000000132e-01 3.226488753829089007e-02
1.575736660000000011e-01 3.209725640241192085e-02
1.578558029999999890e-01 3.193051792090588481e-02
1.581379410000000041e-01 3.176465080206948566e-02
1.584200779999999920e-01 3.159963673481907404e-02
1.587022150000000076e-01 3.143548264885411003e-02
1.589843519999999955e-01 3.127220863121295963e-02
1.592664900000000106e-01 3.110981644780003511e-02
1.595486269999999984e-01 3.094827929619061585e-02
1.598307639999999863e-01 3.078757110980107764e-02
1.601129010000000019e-01 3.062770414602680735e-02
1.603950389999999893e-01 3.046870572235350211e-02
1.606771760000000049e-01 3.031057783499674363e-02
1.609593129999999928e-01 3.015327922577884165e-02
1.612414510000000079e-01 2.999677343824171810e-02
1.615235879999999957e-01 2.984107722969205415e-02
1.618057250000000113e-01 2.968622490032387165e-02
1.620878619999999992e-01 2.953222812892801821e-02
1.623699999999999866e-01 2.937906581719368707e-02
1.626521370000000022e-01 2.922672083558672598e-02
1.629342739999999901e-01 2.907520044048911290e-02
1.632164110000000057e-01 2.892452047331492415e-02
1.634985489999999930e-01 2.877466455846220891e-02
1.637806860000000087e-01 2.862557808448088978e-02
1.640628229999999965e-01 2.847722173432533019e-02
1.643449610000000116e-01 2.832965163255181731e-02
1.646270979999999995e-01 2.818295191010833020e-02
1.649092349999999874e-01 2.803712209489190102e-02
1.651913720000000030e-01 2.789206774926428906e-02
1.654735099999999903e-01 2.774771495385999071e-02
1.657556470000000060e-01 2.760410599962724934e-02
1.660377839999999938e-01 2.746131088857205194e-02
1.663199210000000094e-01 2.731934739938108106e-02
