# q  I_recon
3.570042999999999828e-02 5.810712219225400155e-01
3.598264699999999955e-02 5.765611488346454871e-01
3.626486400000000082e-02 5.720646063330641073e-01
3.654708000000000262e-02 5.675820021544458749e-01
3.682929699999999695e-02 5.631138115378321318e-01
3.711151399999999823e-02 5.586606663408224538e-01
3.739373099999999950e-02 5.542231202162970494e-01
3.767594800000000077e-02 5.498014911397968163e-01
3.795816500000000204e-02 5.453960543357386781e-01
3.824038099999999690e-02 5.410072654014352889e-01
3.852259799999999818e-02 5.366356740696517358e-01
3.880481499999999945e-02 5.322818266324769176e-01
3.908703200000000072e-02 5.279460816299029746e-01
3.936924900000000199e-02 5.236287674244676227e-01
3.965146600000000326e-02 5.193302669619715983e-01
3.993368199999999812e-02 5.150510203242718577e-01
4.021589899999999940e-02 5.107913883646981734e-01
4.049811600000000067e-02 5.065516795702030839e-01
4.078033300000000194e-02 5.023321761905598093e-01
4.106255000000000321e-02 4.981332379526436926e-01
4.134476699999999755e-02 4.939552782363754724e-01
4.162698299999999935e-02 4.897986671012546367e-01
4.190920000000000062e-02 4.856635822379113954e-01
4.219141700000000189e-02 4.815502345553258068e-01
4.247363400000000316e-02 4.774589524204297941e-01
4.275585099999999750e-02 4.733901465503147499e-01
4.303806799999999877e-02 4.693441526439421918e-01
4.332028400000000057e-02 4.653211494098787870e-01
4.360250100000000184e-02 4.613212586756078037e-01
4.388471800000000311e-02 4.573447341127152566e-01
4.416693499999999745e-02 4.533918649416873725e-01
4.444915199999999872e-02 4.494629066618919810e-01
4.473136899999999999e-02 4.455580458026061619e-01
4.501358500000000179e-02 4.416774823968601660e-01
4.529580200000000306e-02 4.378214438951098519e-01
4.557801899999999740e-02 4.339902324692442304e-01
4.586023599999999867e-02 4.301840184766103081e-01
4.614245299999999994e-02 4.264027585606922632e-01
4.642467000000000121e-02 4.226464255810302717e-01
4.670688600000000301e-02 4.189152950072531079e-01
4.698910299999999735e-02 4.152097316850286712e-01
4.727131999999999862e-02 4.115299931739551664e-01
4.755353699999999989e-02 4.078760838705799419e-01
4.783575400000000116e-02 4.042480035137595573e-01
4.811797100000000244e-02 4.006458662943939153e-01
4.840018699999999729e-02 3.970698444240453595e-01
4.868240399999999857e-02 3.935200193883078290e-01
4.896462099999999984e-02 3.899964333490623658e-01
4.924683800000000111e-02 3.864991255610766285e-01
4.952905500000000238e-02 3.830282285686326671e-01
4.981127199999999672e-02 3.795839065379802979e-01
5.009348799999999852e-02 3.761662480527184216e-01
5.037570499999999979e-02 3.727751897689969840e-01
5.065792200000000106e-02 3.694107229092709055e-01
5.094013900000000233e-02 3.660729618215937120e-01
5.122235599999999667e-02 3.627620608029206162e-01
5.150457299999999794e-02 3.594780533358629127e-01
5.178678999999999921e-02 3.562208291643761959e-01
5.206900600000000101e-02 3.529903145230902095e-01
5.235122300000000228e-02 3.497865554594348225e-01
5.263343999999999662e-02 3.466096730140780235e-01
5.291565699999999789e-02 3.434596793011370774e-01
5.319787399999999916e-02 3.403364818394651881e-01
5.348009100000000043e-02 3.372400135348601058e-01
5.376230700000000223e-02 3.341703430609673786e-01
5.404452399999999657e-02 3.311275318692506464e-01
5.432674099999999784e-02 3.281115308666517905e-01
5.460895799999999911e-02 3.251221412651141840e-01
5.489117500000000038e-02 3.221592144565293414e-01
5.517339200000000166e-02 3.192228050585839139e-01
5.545560800000000345e-02 3.163130186862124771e-01
5.573782499999999779e-02 3.134298303825256982e-01
5.602004199999999906e-02 3.105731589932568260e-01
5.630225900000000033e-02 3.077429032363377392e-01
5.658447600000000161e-02 3.049389397223707387e-01
5.686669300000000288e-02 3.021611431283459659e-01
5.714890899999999774e-02 2.994094371278710476e-01
5.743112599999999901e-02 2.966837471919027136e-01
5.771334300000000028e-02 2.939840313819405693e-01
5.799556000000000155e-02 2.913102450311341185e-01
5.827777700000000283e-02 2.886623373844225404e-01
5.855999399999999716e-02 2.860401597002551477e-01
5.884220999999999896e-02 2.834435028290743230e-01
5.912442700000000023e-02 2.808721907822275266e-01
5.940664400000000150e-02 2.783262353438650250e-01
5.968886100000000278e-02 2.758056500923922183e-01
5.997107799999999711e-02 2.733102830776866776e-01
6.025329499999999838e-02 2.708398765875939529e-01
6.053551100000000018e-02 2.683942555935025509e-01
6.081772800000000145e-02 2.659733936125286413e-01
6.109994500000000273e-02 2.635772961407186754e-01
6.138216199999999706e-02 2.612057742239676239e-01
6.166437899999999833e-02 2.588585325692580041e-01
6.194659599999999960e-02 2.565353895701670273e-01
6.222881200000000140e-02 2.542364089197822752e-01
6.251102899999999574e-02 2.519616202771599034e-01
6.279324599999999701e-02 2.497107363530214896e-01
6.307546299999999828e-02 2.474832868416004805e-01
6.335767999999999955e-02 2.452790110321786399e-01
6.363989700000000083e-02 2.430980391190740442e-01
6.392211300000000263e-02 2.409405058309460612e-01
6.420433000000000390e-02 2.388061729000053590e-01
6.448654700000000517e-02 2.366946641476382895e-01
6.476876400000000644e-02 2.346057286247060503e-01
6.505098099999999384e-02 2.325393381697723749e-01
6.533319799999999511e-02 2.304954601600774644e-01
6.561541399999999691e-02 2.284738954886031681e-01
6.589763099999999818e-02 2.264743525330509821e-01
6.617984799999999945e-02 2.244966259373995521e-01
6.646206500000000073e-02 2.225406005251008290e-01
6.674428200000000200e-02 2.206061587870896956e-01
6.702649900000000327e-02 2.186931210988650454e-01
6.730871600000000454e-02 2.168012852952045100e-01
6.759093200000000634e-02 2.149304796846150112e-01
6.787314899999999374e-02 2.130805450335377382e-01
6.815536599999999501e-02 2.112513345140497045e-01
6.843758299999999628e-02 2.094426423737296150e-01
6.871979999999999755e-02 2.076542468082177295e-01
6.900201699999999883e-02 2.058859694860810940e-01
6.928423300000000062e-02 2.041376912036215185e-01
6.956645000000000190e-02 2.024092587152872824e-01
6.984866700000000317e-02 2.007004489198971620e-01
7.013088400000000444e-02 1.990110088313196968e-01
7.041310100000000571e-02 1.973407536728884193e-01
7.069531799999999311e-02 1.956895736453441725e-01
7.097753399999999491e-02 1.940573429375338221e-01
7.125975099999999618e-02 1.924438107761080874e-01
7.154196799999999745e-02 1.908487192316007386e-01
7.182418499999999872e-02 1.892718894624084713e-01
7.210640200000000000e-02 1.877132268597566378e-01
7.238861900000000127e-02 1.861726107979755629e-01
7.267083500000000307e-02 1.846498152999208331e-01
7.295305200000000434e-02 1.831445762556987988e-01
7.323526900000000561e-02 1.816567195046725758e-01
7.351748600000000688e-02 1.801861314733959329e-01
7.379970299999999428e-02 1.787326700238008881e-01
7.408191999999999555e-02 1.772960903189548798e-01
7.436413599999999735e-02 1.758761373174146103e-01
7.464635299999999862e-02 1.744726392523116287e-01
7.492856999999999990e-02 1.730855188907147735e-01
7.521078700000000117e-02 1.717146434303541136e-01
7.549300400000000244e-02 1.703597238017301174e-01
7.577522100000000371e-02 1.690204553478046601e-01
7.605743700000000551e-02 1.676967200704914396e-01
7.633965400000000678e-02 1.663885183290263747e-01
7.662187099999999418e-02 1.650957622862394836e-01
7.690408799999999545e-02 1.638180812062317582e-01
7.718630499999999672e-02 1.625550819378399903e-01
7.746852199999999800e-02 1.613066450243324235e-01
7.775073799999999979e-02 1.600728346287407788e-01
7.803295500000000107e-02 1.588535930603189039e-01
7.831517200000000234e-02 1.576486114811493366e-01
7.859738900000000361e-02 1.564575565747658992e-01
7.887960600000000488e-02 1.552802818587457612e-01
7.916182300000000616e-02 1.541167507980219509e-01
7.944403899999999408e-02 1.529668571829453649e-01
7.972625599999999535e-02 1.518303236070325246e-01
8.000847299999999662e-02 1.507068783523445865e-01
8.029068999999999789e-02 1.495963691745332558e-01
8.057290699999999917e-02 1.484987091447258767e-01
8.085512400000000044e-02 1.474137770516440737e-01
8.113734000000000224e-02 1.463413892366195734e-01
8.141955700000000351e-02 1.452813485327480170e-01
8.170177400000000478e-02 1.442335110065974813e-01
8.198399100000000606e-02 1.431977484913905807e-01
8.226620799999999345e-02 1.421739061425189854e-01
8.254842499999999472e-02 1.411617833932332644e-01
8.283064099999999652e-02 1.401611865814176294e-01
8.311285799999999779e-02 1.391719663041597332e-01
8.339507499999999907e-02 1.381940070105734664e-01
8.367729200000000034e-02 1.372271759661650437e-01
8.395950900000000161e-02 1.362713193934016742e-01
8.424172600000000288e-02 1.353262823928838843e-01
8.452394300000000416e-02 1.343919141772817460e-01
8.480615900000000595e-02 1.334680686057758137e-01
8.508837599999999335e-02 1.325545817152483929e-01
8.537059299999999462e-02 1.316512882819546593e-01
8.565280999999999589e-02 1.307580298058316770e-01
8.593502699999999717e-02 1.298747071184888635e-01
8.621724399999999844e-02 1.290012398340371902e-01
8.649946000000000024e-02 1.281374997160214524e-01
8.678167700000000151e-02 1.272832858581175175e-01
8.706389400000000278e-02 1.264384160203128604e-01
8.734611100000000405e-02 1.256027703226590686e-01
8.762832800000000533e-02 1.247762479764889937e-01
8.791054500000000660e-02 1.239587260792591461e-01
8.819276099999999452e-02 1.231500596845928747e-01
8.847497799999999579e-02 1.223500993486751898e-01
8.875719499999999706e-02 1.215587276103377717e-01
8.903941199999999834e-02 1.207758301586283611e-01
8.932162899999999961e-02 1.200012860911175566e-01
8.960384600000000088e-02 1.192349678096345095e-01
8.988606200000000268e-02 1.184767580077664140e-01
9.016827900000000395e-02 1.177265617402652037e-01
9.045049600000000523e-02 1.169842964763867510e-01
9.073271300000000650e-02 1.162498185345184482e-01
9.101492999999999389e-02 1.155229306464523459e-01
9.129714699999999516e-02 1.148034630099022818e-01
9.157936299999999696e-02 1.140913488863081332e-01
9.186157999999999824e-02 1.133865334415954246e-01
9.214379699999999951e-02 1.126889362785822163e-01
9.242601400000000078e-02 1.119984470374987551e-01
9.270823100000000205e-02 1.113149499068755155e-01
9.299044800000000333e-02 1.106383150088482564e-01
9.327266400000000512e-02 1.099684145545534175e-01
9.355488100000000640e-02 1.093051477930976068e-01
9.383709799999999379e-02 1.086484465646295056e-01
9.411931499999999506e-02 1.079982265579092077e-01
9.440153199999999634e-02 1.073543644775187961e-01
9.468374899999999761e-02 1.067167325895609364e-01
9.496596499999999941e-02 1.060852313031195870e-01
9.524818200000000068e-02 1.054597717942494101e-01
9.553039900000000195e-02 1.048402850684080345e-01
9.581261600000000322e-02 1.042267308556347194e-01
9.609483300000000450e-02 1.036190639050469653e-01
9.637705000000000577e-02 1.030171366506677649e-01
9.665926599999999369e-02 1.024207420419234044e-01
9.694148299999999496e-02 1.018297330897049990e-01
9.722369999999999624e-02 1.012441150695536501e-01
9.750591699999999751e-02 1.006639007406313624e-01
9.778813399999999878e-02 1.000890142115175713e-01
9.807035100000000005e-02 9.951933150532581152e-02
9.835256700000000185e-02 9.895475145825353980e-02
9.863478400000000312e-02 9.839520837417990717e-02
9.891700100000000440e-02 9.784064491587886325e-02
9.919921800000000567e-02 9.729098189912763206e-02
9.948143499999999306e-02 9.674613036823755119e-02
9.976365199999999434e-02 9.620599481821276444e-02
1.000458679999999961e-01 9.567047029838487981e-02
1.003280849999999974e-01 9.513945673373340461e-02
1.006103019999999987e-01 9.461294400022723927e-02
1.008925190000000000e-01 9.409095584327240025e-02
1.011747360000000012e-01 9.357344574611176080e-02
1.014569530000000025e-01 9.306025642543663823e-02
1.017391690000000043e-01 9.255123926209365970e-02
1.020213860000000056e-01 9.204634573162175093e-02
1.023036030000000068e-01 9.154557361694212747e-02
1.025858199999999942e-01 9.104889769180257719e-02
1.028680369999999955e-01 9.055626255781519529e-02
1.031502539999999968e-01 9.006760158025357843e-02
1.034324699999999986e-01 8.958279944538052875e-02
1.037146869999999999e-01 8.910172057189048866e-02
1.039969040000000011e-01 8.862432838665723622e-02
1.042791210000000024e-01 8.815070449997396140e-02
1.045613380000000037e-01 8.768089660478539660e-02
1.048435550000000049e-01 8.721474384670704905e-02
1.051257720000000062e-01 8.675202438594362131e-02
1.054079879999999941e-01 8.629263941881729072e-02
1.056902049999999954e-01 8.583662521182190697e-02
1.059724219999999967e-01 8.538401894810657144e-02
1.062546389999999980e-01 8.493480411193124469e-02
1.065368559999999992e-01 8.448894819276453472e-02
1.068190730000000005e-01 8.404638032120873015e-02
1.071012890000000023e-01 8.360699128304313610e-02
1.073835060000000036e-01 8.317068698334889598e-02
1.076657230000000048e-01 8.273746340164127300e-02
1.079479400000000061e-01 8.230733372743946619e-02
1.082301569999999935e-01 8.188026408739669526e-02
1.085123739999999948e-01 8.145617642650292145e-02
1.087945899999999966e-01 8.103500219833351115e-02
1.090768069999999978e-01 8.061670252054735364e-02
1.093590239999999991e-01 8.020125060041714826e-02
1.096412410000000004e-01 7.978862034139244663e-02
1.099234580000000017e-01 7.937878750150502427e-02
1.102056750000000029e-01 7.897171917949034892e-02
1.104878910000000047e-01 7.856735668151372531e-02
1.107701080000000060e-01 7.816563361623131423e-02
1.110523249999999934e-01 7.776651592832804771e-02
1.113345419999999947e-01 7.736998954495701020e-02
1.116167589999999959e-01 7.697603795310574426e-02
1.118989759999999972e-01 7.658463633788026304e-02
1.121811919999999990e-01 7.619575953064502971e-02
1.124634090000000003e-01 7.580937448926175493e-02
1.127456260000000016e-01 7.542544968769869518e-02
1.130278430000000028e-01 7.504393648999635458e-02
1.133100600000000041e-01 7.466474728116768989e-02
1.135922770000000054e-01 7.428779760447891400e-02
1.138744929999999933e-01 7.391310484173589657e-02
1.141567099999999946e-01 7.354074449457842499e-02
1.144389269999999958e-01 7.317074314515416289e-02
1.147211439999999971e-01 7.280300623818083960e-02
1.150033609999999984e-01 7.243743057446226652e-02
1.152855779999999997e-01 7.207398522503311034e-02
1.155677940000000015e-01 7.171268081411412421e-02
1.158500110000000027e-01 7.135351816231359778e-02
1.161322280000000040e-01 7.099648915604772625e-02
1.164144450000000053e-01 7.064157800308722146e-02
1.166966620000000066e-01 7.028872782330178315e-02
1.169788789999999939e-01 6.993786167107650387e-02
1.172610949999999957e-01 6.958895187380398362e-02
1.175433119999999970e-01 6.924205340811802334e-02
1.178255289999999983e-01 6.889721906988192923e-02
1.181077459999999996e-01 6.855439018459959233e-02
1.183899630000000008e-01 6.821345913250645432e-02
1.186721800000000021e-01 6.787435684163063698e-02
1.189543960000000039e-01 6.753707793614482924e-02
1.192366130000000052e-01 6.720162271910364027e-02
1.195188300000000065e-01 6.686801860385011009e-02
1.198010469999999938e-01 6.653630049319408934e-02
1.200832639999999951e-01 6.620646437728054667e-02
1.203654809999999964e-01 6.587844973492178180e-02
1.206476979999999977e-01 6.555219523460038833e-02
1.209299139999999995e-01 6.522766170268509689e-02
1.212121310000000007e-01 6.490481493272588776e-02
1.214943480000000020e-01 6.458365845803996919e-02
1.217765650000000033e-01 6.426423950118381745e-02
1.220587820000000046e-01 6.394658991867062381e-02
1.223409990000000058e-01 6.363064707921174679e-02
1.226232149999999937e-01 6.331632115849147868e-02
1.229054319999999950e-01 6.300358066702924087e-02
1.231876489999999963e-01 6.269247025532195816e-02
1.234698659999999976e-01 6.238302170513173456e-02
1.237520829999999988e-01 6.207519406539609153e-02
1.240343000000000001e-01 6.176892718883238848e-02
1.243165160000000019e-01 6.146420158894043417e-02
1.245987330000000032e-01 6.116103669974197465e-02
1.248809500000000045e-01 6.085945206837105326e-02
1.251631669999999918e-01 6.055944517297278534e-02
1.254453839999999931e-01 6.026100681183171881e-02
1.257276009999999944e-01 5.996409857599597354e-02
1.260098169999999962e-01 5.966865502632776042e-02
1.262920339999999975e-01 5.937462850154437422e-02
1.265742509999999987e-01 5.908205395923239733e-02
1.268564680000000000e-01 5.879098014217991330e-02
1.271386850000000013e-01 5.850140052113644851e-02
1.274209020000000026e-01 5.821326062170787546e-02
1.277031180000000044e-01 5.792652166349485099e-02
1.279853350000000056e-01 5.764119399984440895e-02
1.282675520000000069e-01 5.735730000861603145e-02
1.285497690000000082e-01 5.707483857812455097e-02
1.288319860000000094e-01 5.679379100512084444e-02
1.291142030000000107e-01 5.651413406366652403e-02
1.293964190000000125e-01 5.623583392771899780e-02
1.296786360000000138e-01 5.595885499059150697e-02
1.299608529999999873e-01 5.568320716392922975e-02
1.302430699999999886e-01 5.540892935232225036e-02
1.305252869999999898e-01 5.513604026178233614e-02
1.308075039999999911e-01 5.486450545195499517e-02
1.310897199999999929e-01 5.459428512563641728e-02
1.313719369999999942e-01 5.432535988061684001e-02
1.316541539999999955e-01 5.405772799713000343e-02
1.319363709999999967e-01 5.379139182114253681e-02
1.322185879999999980e-01 5.352636462941391671e-02
1.325008049999999993e-01 5.326265730312786106e-02
1.327830210000000011e-01 5.300024283686460835e-02
1.330652380000000023e-01 5.273906937178478305e-02
1.333474550000000036e-01 5.247910663324497488e-02
1.336296720000000049e-01 5.222036239134708602e-02
1.339118890000000062e-01 5.196285153063664314e-02
1.341941060000000074e-01 5.170660931844937164e-02
1.344763220000000092e-01 5.145168183388391936e-02
1.347585390000000105e-01 5.119805661451293233e-02
1.350407560000000118e-01 5.094562121174258523e-02
1.353229730000000131e-01 5.069427118181760172e-02
1.356051899999999866e-01 5.044405412674438788e-02
1.358874069999999878e-01 5.019508669912951804e-02
1.361696239999999891e-01 4.994741322985821186e-02
1.364518399999999909e-01 4.970095888022902503e-02
1.367340569999999922e-01 4.945564525788855720e-02
1.370162739999999935e-01 4.921146593861718682e-02
1.372984909999999947e-01 4.896844221553813686e-02
1.375807079999999960e-01 4.872659447356737783e-02
1.378629249999999973e-01 4.848594161403328023e-02
1.381451409999999991e-01 4.824649295914101160e-02
1.384273580000000003e-01 4.800819391597271196e-02
1.387095750000000016e-01 4.777097128564090217e-02
1.389917920000000029e-01 4.753481246363890772e-02
1.392740090000000042e-01 4.729978721812409109e-02
1.395562260000000054e-01 4.706595318741423062e-02
1.398384420000000072e-01 4.683327434832196268e-02
1.401206590000000085e-01 4.660168260664117323e-02
1.404028760000000098e-01 4.637116117156839246e-02
1.406850930000000111e-01 4.614175145330302180e-02
1.409673100000000123e-01 4.591348712106707586e-02
1.412495270000000136e-01 4.568634901468974358e-02
1.415317429999999876e-01 4.546030336982068848e-02
1.418139599999999889e-01 4.523531572344134666e-02
1.420961769999999902e-01 4.501135587543082794e-02
1.423783939999999915e-01 4.478840887638214224e-02
1.426606109999999927e-01 4.456652625649562549e-02
1.429428279999999940e-01 4.434577382605874724e-02
1.432250439999999958e-01 4.412615051063323995e-02
1.435072609999999971e-01 4.390758631566347298e-02
1.437894779999999983e-01 4.369003254019959703e-02
1.440716949999999996e-01 4.347352030988132360e-02
1.443539120000000009e-01 4.325809596682199387e-02
1.446361290000000022e-01 4.304374143394863739e-02
1.449183450000000040e-01 4.283038217608340498e-02
1.452005620000000052e-01 4.261797126251942042e-02
1.454827790000000065e-01 4.240656897020997351e-02
1.457649960000000078e-01 4.219625125404460192e-02
1.460472130000000091e-01 4.198701231914388904e-02
1.463294300000000103e-01 4.177878087287760500e-02
1.466116460000000121e-01 4.157150709706813191e-02
1.468938630000000134e-01 4.136520523364487639e-02
1.471760799999999869e-01 4.115990228210778673e-02
1.474582969999999882e-01 4.095560354354971233e-02
1.477405139999999895e-01 4.075229917294006382e-02
1.480227309999999907e-01 4.054998045536471751e-02
1.483049469999999925e-01 4.034864322834755962e-02
1.485871639999999938e-01 4.014828256122084105e-02
1.488693809999999951e-01 3.994890448638789560e-02
1.491515979999999963e-01 3.975052002238711052e-02
1.494338149999999976e-01 3.955312902151833510e-02
1.497160319999999989e-01 3.935670496256991197e-02
1.499982480000000007e-01 3.916122091290454021e-02
1.502804650000000020e-01 3.896667515366881995e-02
1.505626820000000032e-01 3.877308397083741032e-02
1.508448990000000045e-01 3.858045240947001464e-02
1.511271160000000058e-01 3.838876296868349441e-02
1.514093330000000071e-01 3.819799714395181317e-02
1.516915490000000089e-01 3.800815352805163305e-02
1.519737660000000101e-01 3.781923733195076409e-02
1.522559830000000114e-01 3.763125413710609324e-02
1.525382000000000127e-01 3.744420560045695623e-02
1.528204169999999862e-01 3.725809327800150977e-02
1.531026339999999875e-01 3.707292075657511038e-02
1.533848509999999887e-01 3.688869229481221701e-02
1.536670669999999905e-01 3.670539065681339974e-02
1.539492839999999918e-01 3.652295918747842235e-02
1.542315009999999931e-01 3.634135206654446476e-02
1.545137179999999943e-01 3.616060944554627676e-02
1.547959349999999956e-01 3.598080725153578185e-02
1.550781519999999969e-01 3.580197065382930560e-02
1.553603679999999987e-01 3.562404795691882092e-02
1.556425850000000000e-01 3.544698681148386599e-02
1.559248020000000012e-01 3.527078417981096420e-02
1.562070190000000025e-01 3.509545412198552400e-02
1.564892360000000038e-01 3.492100130281645259e-02
1.567714530000000051e-01 3.474741744959521789e-02
1.570536690000000069e-01 3.457469611727622544e-02
1.573358860000000081e-01 3.440284072069878935e-02
1.576181030000000094e-01 3.423186010056124967e-02
1.579003200000000107e-01 3.406174989760589467e-02
1.581825370000000119e-01 3.389249017504741140e-02
1.584647540000000132e-01 3.372406556164347230e-02
1.587469699999999873e-01 3.355648792824583032e-02
1.590291869999999885e-01 3.338977456468342903e-02
1.593114039999999898e-01 3.322392146249170120e-02
1.595936209999999911e-01 3.305889824689552114e-02
1.598758379999999923e-01 3.289468298026847204e-02
1.601580549999999936e-01 3.273129564063391450e-02
1.604402709999999954e-01 3.256876640054923167e-02
1.607224879999999967e-01 3.240708657458898218e-02
1.610047049999999980e-01 3.224621178972858493e-02
1.612869219999999992e-01 3.208611006997584558e-02
1.615691390000000005e-01 3.192680507582518895e-02
1.618513560000000018e-01 3.176833214931069210e-02
1.621335720000000036e-01 3.161069700762707962e-02
1.624157890000000048e-01 3.145387624429334811e-02
1.626980060000000061e-01 3.129785505960454295e-02
1.629802230000000074e-01 3.114264492265376993e-02
1.632624400000000087e-01 3.098826057856706589e-02
1.635446570000000099e-01 3.083467727421954768e-02
1.638268730000000117e-01 3.068183840139694293e-02
1.641090900000000130e-01 3.052971631654555554e-02
1.643913069999999865e-01 3.037838005023064253e-02
1.646735239999999878e-01 3.022790867940720189e-02
1.649557409999999891e-01 3.007827909448748324e-02
1.652379579999999903e-01 2.992939262104269207e-02
1.655201739999999921e-01 2.978119169040737563e-02
1.658023909999999934e-01 2.963373100972607407e-02
1.660846079999999947e-01 2.948708044822397761e-02
1.663668249999999960e-01 2.934124430536293876e-02
1.666490419999999972e-01 2.919618352508121517e-02
1.669312589999999985e-01 2.905186731497886449e-02
1.672134750000000003e-01 2.890828713734450509e-02
